distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499,per_bajo_pob,per_bajo_ind,sal_bru_prom
99.1,2010-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,12261266.87,2300931.73,10279985.34,279171.5198,,,,,,,,,477891,26054,21,,349,126934,3732,29395,90939,12755,39329,12933,52693,31901,19398,31243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,13893425.97,2922692.21,10727092.9,254500.8657,,,,,,,,,483506,26352,26,,343,127003,3773,29432,91595,12611,39957,13062,52784,35657,19518,31176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,14786264.05,3926994494,11976882.28,135376.3285,,,,,,,,,486249,25402,22,,351,128607,3797,30139,91941,12797,39852,13108,52164,36615,19629,31603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,15938086.58,3670974.53,14399269.99,136374829,,,,,,,,,496666,26387,30,,360,130801,3838,32154,93817,13382,40165,13277,52821,37130,20045,32191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,16484617.61,3868802736,15306194.17,136009.4919,,,,,,,,,498702,26958,21,,367,131662,3875,34163,94176,13546,40772,13397,54027,32880,20300,32266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,18814117.8,3824722598,16948979.82,130427619,,,,,,,,,508116,28606,23,,376,132216,3900,35936,95395,13441,40858,13514,54266,36498,20451,32425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,19341445.7,3751551547,19369197.51,130022.8963,,,,,,,,,513161,27202,25,,379,133931,3911,37723,95906,13547,40962,13662,54242,37906,20775,32785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,19483207.97,3282154583,20867920.9,115684.5201,,,,,,,,,521173,28012,25,,388,135658,3936,37417,97826,14081,41655,13844,55629,38204,21209,33082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,20338250.02,3607275325,21408748.84,114171.5755,,,,,,,,,515808,27648,,,388,135239,3943,37384,97456,14096,41780,13756,56275,33386,21398,32815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,22156950.64,3931643155,22222122.77,100833.0876,,,,,,,,,517467,28320,,,385,134312,3954,36324,97214,13855,42327,13853,55400,37202,21403,32672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,22953691.78,3981590552,24093392.76,99394.06194,,,,,,,,,513486,26999,,,383,134318,3964,34640,96995,14003,41858,13951,53744,38106,21497,32784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,24654622.19,3799522287,27329180.38,86442.28428,,,,,,,,,518098,27667,,,377,135542,4009,33200,98392,14617,41977,13986,54647,38425,21720,33301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,25454007.45,4988465122,29276453.86,84931.06109,,,,,,,,,517355,27463,,,509,137067,4006,33482,99159,14827,42261,13994,55187,34221,21893,33180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,28540306.28,5390786.64,31494660.21,71733.29012,,,,,,,,,521689,27818,,,530,136776,4013,33877,99420,14498,42714,14079,54370,37953,21942,33594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,30218206.83,6200519672,34124332.93,75913.22273,,,,,,,,,519932,26418,,,555,137203,4021,33739,98793,14413,42570,14269,53741,39056,21969,33081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,32052536.26,5158229092,37024781.81,78986.1338,,,,,,,,,524269,26751,,,558,137871,4063,34042,99699,15038,42461,14313,53965,39567,22216,33624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,33253542.58,5806284837,38576217.71,71683.97899,,,,,,,,,517982,26694,1,,583,137245,4153,33773,100003,14951,42559,14317,52786,34798,22540,33488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,38126025.32,5922480709,39537851.51,108936.1761,,,,,,,,,520686,27625,5,,592,135638,4191,33632,100075,14672,42936,14285,51900,39630,22036,33380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,38400434.15,6406684.85,41894917.28,126651.3637,,,,,,,,,520774,26716,5,,595,135154,4239,34100,99780,14602,42990,14284,51400,41019,22252,33551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,42609263.49,5988069689,44331405.33,94285.96047,,,,,,,,,525335,26846,0,,604,135484,4262,34811,100686,15231,43001,14243,52123,41335,22491,34131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,45421481.53,7541663846,48651529.13,85095.41822,,,,,,,,,522829,26642,0,,423,135650,4297,34955,100731,15170,43249,14330,52634,37481,22577,34413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,52236226.87,9853739.05,51751157.36,525261.3935,,,,,,,,,530004,26962,0,,414,135303,4343,35743,101201,15019,43424,14491,53592,42167,22599,34489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,54338987.52,9336319.55,56627648.4,562125.5086,,,,,,,,,530210,25802,0,,402,135701,4349,35727,101289,15087,43961,14578,52424,42903,22813,34914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,61797049.63,6838839871,63346070.83,76196.2908,,,,,,,,,532693,25742,0,,409,135571,4343,35320,101881,15480,44347,14705,53888,42606,22875,35267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,68362749.22,12358680.5,65726130.16,789657.9274,,,,,,,,,527308,25820,,,415,135071,4315,34379,101681,15222,44503,14821,53555,38831,23022,35411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,79109580.79,15185594.77,67860672.3,765422.6534,,,,,,,,,527671,26214,,,406,133545,4310,34025,101278,14820,44058,14982,52305,43238,22972,35259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,83706407.32,16092224.92,71335128.99,559380.3883,,,,,,,,,525945,25394,,,402,132752,4358,34468,101200,15011,43950,14912,51640,43422,22853,35325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,99313011.48,15886914.93,82903145.25,199239.6759,,,,,,,,,531768,25601,,,411,133688,4462,35086,102437,15517,44626,14994,52161,43425,23190,35911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,101354275.5,25933629.33,88919615.14,291383.7452,,,,,,,,,531192,25484,,,419,134552,4495,36866,102592,15658,44987,15011,52281,39648,23339,35603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,111190398.5,24748330.63,95524059.18,295438.5228,,,,,,,,,534255,25812,,,415,133530,4538,36987,102758,15459,44740,15022,51733,44106,23199,35699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,114604958.7,24302874.6,109575452.6,995141.8551,,,,,,,,,535094,25054,,,417,132658,4558,37767,102948,15880,44800,15000,51201,44976,23348,36235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,129453107.2,19793458.54,125879663,207652.5335,,,,,,,,,543258,25437,,,425,133902,4568,39002,104589,16520,45445,15020,52773,45038,23573,36718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,133518952.5,21568552.35,137021330.6,273653939,,,,,,,,,539886,25643,,,439,133509,4560,39507,104608,16440,45753,15076,53182,40231,23831,36862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-04-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,155893949.7,26105354.97,163147573.4,446744.8351,,,,,,,,,540217,26240,,,433,131815,4584,38748,103904,16006,45500,15223,52106,44771,23770,36695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-07-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,178134199.8,27632776.05,180882713.3,404043313,,,,,,,,,538402,25534,,,425,129516,4590,39607,105033,16283,45121,15248,51230,44774,23727,36901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2018-10-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,195663034.8,31531256.04,171272243.9,387247.8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2019-01-01,trimestral,PROVINCIA,82,SANTA FE,,,,,,,,,,,,216209332.9,30269316.88,178221156.3,352305.8898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,24615,3112,0,,32,3747,446,2503,4564,550,1612,353,1255,2748,1403,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,25941,3231,0,,35,3903,420,2443,4806,895,1705,416,1309,2960,1434,2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,27428,3229,0,,37,3889,408,2793,4920,1335,1733,689,1392,3042,1476,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,27678,3370,0,,37,4014,410,2681,5143,743,1713,716,1810,3040,1464,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,27225,3369,0,,35,3762,475,2526,5573,705,1702,735,1482,2975,1518,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,29028,4054,0,,38,3825,469,2802,5540,920,1719,753,1568,3339,1529,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,29685,3366,0,,62,3828,471,2876,5639,1352,2172,785,1692,3360,1569,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,29334,3345,0,,65,3826,743,3163,5573,691,2029,799,1678,3391,1567,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,29962,3356,0,,65,3783,786,3600,5687,700,1974,791,1952,3278,1524,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,31676,3625,0,,71,4235,754,3907,5680,928,1972,822,2121,3457,1558,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,31571,3623,0,,71,4040,750,4084,5704,1261,1982,613,1991,3344,1541,2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,30317,3543,0,,74,3731,764,4120,5679,646,2004,668,1628,3476,1510,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,29523,3511,,,47,3554,753,4013,5599,626,1912,672,1577,3351,1513,2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,30489,4023,,,47,3587,757,3877,5637,814,1957,662,1645,3608,1522,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,31043,3891,,,43,3523,757,3744,5755,1297,2008,707,1712,3661,1521,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,31872,4701,,,50,3626,760,3702,5880,675,2048,993,1780,3686,1566,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,31066,4898,1,,88,3406,772,3457,5674,663,1928,1001,1815,3480,1528,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,32322,5780,0,,86,3484,777,3229,5725,821,1838,1004,1810,3814,1494,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,33652,5910,0,,85,3432,783,3542,5884,1166,1930,1033,1974,3802,1443,2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,,,31710,4592,0,,40,3693,787,3423,5880,621,2036,1019,1946,3819,1423,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,283936,259699,278808,10288.35631,,,,,,,,,30014,3899,0,,43,3383,779,3191,5790,572,1880,1020,2010,3701,1437,2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,291140,260795,285720,9851.47117,,,,,,,,,30291,3910,0,,51,3338,772,3127,5773,779,1844,996,2011,4005,1439,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,261448,238553,260109,8349.30506,,,,,,,,,30653,3909,0,,59,3373,778,3108,5749,1118,1881,945,2014,3909,1467,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,231110,184020,234983,20176.92474,,,,,,,,,29232,3569,0,,43,3416,768,2784,5496,574,1846,922,2369,3859,1440,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,257127.1398,157104.4256,233820522,28167.70328,,,,,,,,,26505,3426,0,,43,2781,754,2108,5243,559,1705,882,1825,3680,1467,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,212630733,181243175,217372.9675,28166.94601,,,,,,,,,25632,3417,0,,33,2602,749,1474,5101,649,1630,890,1702,3931,1428,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,188876.8364,267197.0465,203524.4914,28129.24567,,,,,,,,,26269,3314,0,,21,2565,748,1140,5096,1051,1626,857,2326,3961,1422,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,209386.7413,278400.7619,199803.0871,27191.16018,,,,,,,,,26396,3323,0,,39,2697,747,1642,5146,522,1668,812,2384,3957,1465,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,227922.2586,329096.3379,180284.7322,26666.96587,,,,,,,,,25971,3287,2,,45,2629,747,1810,5205,524,1654,790,2011,3793,1434,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,230329714,442957.1144,155629.1193,26391.10193,,,,,,,,,26632,3251,2,,45,2610,735,1823,5218,774,1681,788,2171,3981,1425,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,281777.4794,533411.6081,159144.4481,25298.49934,,,,,,,,,27275,3351,2,,44,2575,723,1834,5500,1108,1687,774,1860,4068,1438,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,291882.4335,603570.1854,162279.6845,22948.34494,,,,,,,,,27299,3265,2,,46,2773,700,1794,5560,608,1722,788,2421,4066,1451,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,311733.5852,637985.4032,156547.2075,21946.87591,,,,,,,,,27197,3333,2,,53,2853,712,2363,5653,578,1617,809,1865,3903,1408,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,339214.9291,816283.5882,160207778,21032.70631,,,,,,,,,28713,3466,2,,56,2984,708,2876,5842,825,1584,807,1832,4186,1394,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,349798.0164,890131.0659,166228.2285,20289.89839,,,,,,,,,29900,3563,2,,55,2729,696,2919,6131,1210,1664,804,2132,4266,1382,2286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,369719.2579,813604.0045,172528.4431,18892.25861,,,,,,,,,29964,3583,2,,60,2792,697,2482,6281,785,1666,813,2935,4271,1366,2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-01-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,400195.6547,797027.9475,199684.5633,16304.02397,,,,,,,,,29795,3573,6,,69,2914,697,2580,6444,816,1682,814,2453,4122,1346,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-04-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,413451063,1009620733,203483.2893,15079.09193,,,,,,,,,31184,3663,6,,64,3070,702,3028,6667,994,1743,881,2206,4454,1326,2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-07-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,448134.3084,1080683723,191820.5654,13063.82919,,,,,,,,,34806,3877,7,,70,3171,777,4591,7107,1383,1839,858,2758,4533,1319,2458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-10-01,trimestral,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,471489.0836,1136137.42,200032.4771,13104.66722,,,,,,,,,36062,3862,3,,78,3328,696,5878,7180,825,1780,853,3122,4597,1322,2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
